time,sip,dip,reqmethod,respcode,host,url,uri,action,,bytes_in
2025-09-11 09:12:35+00:00,120.223.177.22,15.229.152.24,GET,200,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,,44853
2025-09-11 10:28:35+00:00,209.219.36.49,9.250.134.189,CONNECT,301,video.example.tv,https://video.example.tv/,/,allowed,,97840
2025-09-11 22:32:35+00:00,172.228.24.166,70.17.229.14,POST,403,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,,70370
2025-09-11 23:06:35+00:00,23.181.24.110,12.183.214.153,POST,302,example.com,https://example.com/search?q=test,/search?q=test,allowed,,94995
2025-09-11 13:17:35+00:00,107.80.229.105,217.181.158.17,CONNECT,401,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,,66976
2025-09-11 08:10:35+00:00,25.94.219.64,7.131.120.208,GET,400,example.com,https://example.com/index.html,/index.html,allowed,,21363
2025-09-11 19:43:35+00:00,253.73.204.147,24.113.207.226,GET,200,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,,85659
2025-09-11 23:48:35+00:00,76.16.193.186,104.146.109.95,GET,401,example.com,https://example.com/login,/login,allowed,,73241
2025-09-11 16:00:35+00:00,182.124.204.75,243.41.202.17,GET,403,news.example.net,https://news.example.net/,/,allowed,,91158
2025-09-11 08:17:35+00:00,84.239.207.37,168.129.25.1,GET,500,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,,80147
2025-09-11 13:33:35+00:00,231.3.92.66,134.75.10.71,GET,502,search.example.org,https://search.example.org/,/,allowed,,71111
2025-09-11 16:08:35+00:00,6.113.154.100,73.75.186.135,GET,500,news.example.net,https://news.example.net/index.html,/index.html,blocked,,17084
2025-09-11 11:37:35+00:00,247.133.122.15,245.51.247.222,GET,302,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,,44498
2025-09-11 16:31:35+00:00,215.20.16.230,249.191.117.141,CONNECT,301,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,,59986
2025-09-11 20:38:35+00:00,232.53.137.216,231.173.61.29,POST,500,news.example.net,https://news.example.net/index.html,/index.html,allowed,,6245
2025-09-11 19:25:35+00:00,51.14.126.77,84.94.38.241,CONNECT,200,video.example.tv,https://video.example.tv/,/,allowed,,46068
2025-09-11 22:45:35+00:00,207.4.207.73,15.42.118.216,POST,301,example.com,https://example.com/search?q=test,/search?q=test,blocked,,71644
2025-09-11 23:59:35+00:00,28.208.137.241,163.26.84.236,CONNECT,404,search.example.org,https://search.example.org/index.html,/index.html,allowed,,80910
2025-09-11 20:09:35+00:00,24.252.85.184,178.187.74.237,GET,302,search.example.org,https://search.example.org/,/,blocked,,81421
2025-09-11 23:05:35+00:00,191.135.16.84,214.232.141.42,CONNECT,502,news.example.net,https://news.example.net/login,/login,blocked,,98118
2025-09-11 21:25:35+00:00,25.8.200.92,40.77.165.252,POST,200,search.example.org,https://search.example.org/search?q=test,/search?q=test,allowed,,59560
2025-09-11 18:08:35+00:00,167.42.49.41,13.78.35.214,GET,401,search.example.org,https://search.example.org/login,/login,allowed,,36606
2025-09-11 11:32:35+00:00,145.6.247.222,136.167.241.32,CONNECT,500,example.com,https://example.com/index.html,/index.html,allowed,,40357
2025-09-11 19:50:35+00:00,6.119.27.118,132.6.105.91,POST,200,search.example.org,https://search.example.org/,/,allowed,,39861
2025-09-11 11:46:35+00:00,173.64.115.141,231.248.110.31,GET,200,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,,81642
2025-09-11 23:23:35+00:00,198.142.134.6,179.137.58.89,GET,404,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,,58762
2025-09-11 16:35:35+00:00,239.159.21.224,172.121.187.168,CONNECT,302,video.example.tv,https://video.example.tv/,/,blocked,,12441
2025-09-11 20:35:35+00:00,126.178.237.62,103.179.88.176,POST,200,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,,73867
2025-09-11 09:05:35+00:00,31.18.23.198,44.6.217.188,GET,500,search.example.org,https://search.example.org/index.html,/index.html,allowed,,14983
2025-09-11 09:50:35+00:00,160.207.251.252,227.200.176.51,GET,401,search.example.org,https://search.example.org/,/,allowed,,87826
2025-09-11 23:51:35+00:00,75.235.59.155,3.180.22.85,CONNECT,400,search.example.org,https://search.example.org/login,/login,allowed,,44066
2025-09-11 11:38:35+00:00,100.120.238.234,241.201.148.152,GET,400,example.com,https://example.com/,/,blocked,,73361
2025-09-11 09:09:35+00:00,161.205.8.99,89.102.17.38,GET,500,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,,18280
2025-09-11 10:35:35+00:00,185.128.148.243,198.152.191.96,GET,401,news.example.net,https://news.example.net/index.html,/index.html,allowed,,83328
2025-09-11 11:55:35+00:00,106.104.129.6,247.117.58.234,POST,302,example.com,https://example.com/login,/login,blocked,,41672
2025-09-11 12:01:35+00:00,95.216.128.188,41.61.149.127,POST,302,video.example.tv,https://video.example.tv/,/,blocked,,37203
2025-09-11 16:00:35+00:00,171.125.100.154,151.150.137.198,POST,403,video.example.tv,https://video.example.tv/login,/login,allowed,,81934
2025-09-11 22:40:35+00:00,252.208.66.147,145.57.164.182,CONNECT,401,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,,21452
2025-09-11 09:55:35+00:00,182.244.152.204,26.133.206.3,POST,403,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,,6761
2025-09-11 18:58:35+00:00,28.110.227.77,113.13.96.157,CONNECT,401,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,25126
2025-09-11 20:03:35+00:00,172.72.116.81,171.134.190.220,GET,400,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,,49814
2025-09-11 16:20:35+00:00,164.47.138.168,163.107.174.115,GET,301,example.com,https://example.com/index.html,/index.html,blocked,,15916
2025-09-11 11:37:35+00:00,240.106.18.40,80.237.157.40,GET,301,example.com,https://example.com/search?q=test,/search?q=test,blocked,,30431
2025-09-11 22:00:35+00:00,174.124.23.225,191.105.226.196,POST,301,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,,55146
2025-09-11 15:26:35+00:00,78.232.213.116,155.48.218.44,POST,200,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,,19870
2025-09-11 08:46:35+00:00,143.194.230.215,74.251.223.91,CONNECT,500,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,,22116
2025-09-11 14:31:35+00:00,185.236.119.27,132.238.151.66,GET,502,news.example.net,https://news.example.net/index.html,/index.html,blocked,,70467
2025-09-11 10:43:35+00:00,97.26.116.58,81.58.103.15,POST,502,video.example.tv,https://video.example.tv/login,/login,blocked,,65432
2025-09-11 09:11:35+00:00,199.170.90.88,38.101.59.118,GET,400,news.example.net,https://news.example.net/index.html,/index.html,allowed,,13220
2025-09-11 14:41:35+00:00,206.249.25.107,72.249.204.215,CONNECT,500,video.example.tv,https://video.example.tv/,/,blocked,,8068
2025-09-11 17:23:35+00:00,96.95.111.231,119.119.221.205,POST,302,news.example.net,https://news.example.net/,/,allowed,,25710
2025-09-11 19:26:35+00:00,217.110.92.137,34.104.60.243,GET,301,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,66143
2025-09-11 10:13:35+00:00,183.189.190.73,187.67.80.28,POST,404,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,,37582
2025-09-11 14:03:35+00:00,107.174.59.248,32.109.34.149,POST,502,example.com,https://example.com/,/,allowed,,59274
2025-09-11 19:33:35+00:00,192.88.39.70,227.94.42.234,GET,404,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,,85120
2025-09-11 13:31:35+00:00,22.188.242.235,21.167.36.29,CONNECT,403,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,32354
2025-09-11 15:19:35+00:00,230.131.35.9,117.90.19.29,GET,401,news.example.net,https://news.example.net/index.html,/index.html,blocked,,59183
2025-09-11 08:33:35+00:00,31.108.253.36,154.225.149.107,CONNECT,502,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,,61414
2025-09-11 21:59:35+00:00,187.208.107.68,215.135.236.105,GET,403,example.com,https://example.com/,/,blocked,,59957
2025-09-11 09:58:35+00:00,3.27.48.182,108.97.146.185,CONNECT,400,search.example.org,https://search.example.org/search?q=test,/search?q=test,allowed,,42072
2025-09-11 15:46:35+00:00,180.61.219.29,133.175.8.83,CONNECT,400,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,,59275
2025-09-11 16:16:35+00:00,146.252.242.207,81.235.168.232,CONNECT,400,video.example.tv,https://video.example.tv/,/,allowed,,84637
2025-09-11 18:42:35+00:00,123.91.248.26,56.20.200.222,POST,502,search.example.org,https://search.example.org/index.html,/index.html,blocked,,3145
2025-09-11 16:09:35+00:00,177.113.206.65,226.187.25.109,CONNECT,404,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,,90388
2025-09-11 23:33:35+00:00,185.235.22.124,41.205.173.48,POST,403,search.example.org,https://search.example.org/login,/login,allowed,,45923
2025-09-11 23:32:35+00:00,184.228.140.224,11.113.115.139,POST,502,example.com,https://example.com/,/,blocked,,82405
2025-09-11 08:01:35+00:00,108.205.25.45,225.166.237.151,CONNECT,302,example.com,https://example.com/search?q=test,/search?q=test,blocked,,89720
2025-09-11 20:34:35+00:00,135.70.222.37,48.5.132.237,CONNECT,404,news.example.net,https://news.example.net/login,/login,blocked,,7054
2025-09-11 19:53:35+00:00,75.214.134.250,100.13.47.91,POST,400,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,,12260
2025-09-11 11:47:35+00:00,107.23.249.154,136.33.113.38,POST,200,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,62769
2025-09-11 07:32:35+00:00,125.110.203.196,90.86.219.87,GET,401,news.example.net,https://news.example.net/login,/login,blocked,,79610
2025-09-11 21:29:35+00:00,166.16.137.10,226.3.246.10,GET,502,video.example.tv,https://video.example.tv/,/,allowed,,618
2025-09-11 07:38:35+00:00,30.74.180.84,187.145.132.79,CONNECT,502,search.example.org,https://search.example.org/index.html,/index.html,blocked,,84762
2025-09-11 09:53:35+00:00,254.3.130.61,156.179.178.123,POST,302,search.example.org,https://search.example.org/index.html,/index.html,blocked,,71111
2025-09-11 09:33:35+00:00,144.245.162.152,86.63.78.210,CONNECT,301,news.example.net,https://news.example.net/index.html,/index.html,allowed,,51035
2025-09-11 09:39:35+00:00,221.56.110.193,167.23.56.155,CONNECT,302,news.example.net,https://news.example.net/,/,allowed,,28454
2025-09-11 14:40:35+00:00,49.175.230.128,209.89.80.235,GET,403,search.example.org,https://search.example.org/index.html,/index.html,blocked,,63300
2025-09-11 22:15:35+00:00,143.229.154.216,46.217.82.127,GET,302,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,65144
2025-09-11 10:38:35+00:00,254.45.143.141,176.209.189.212,POST,500,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,,48934
2025-09-11 11:54:35+00:00,228.28.93.18,119.68.126.113,GET,400,search.example.org,https://search.example.org/login,/login,blocked,,89773
2025-09-11 11:06:35+00:00,90.10.160.205,101.9.64.10,POST,403,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,,79830
2025-09-11 18:13:35+00:00,10.112.31.156,58.240.209.114,CONNECT,500,search.example.org,https://search.example.org/index.html,/index.html,allowed,,15735
2025-09-11 23:51:35+00:00,187.13.240.248,165.21.141.120,CONNECT,301,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,,85899
2025-09-11 23:09:35+00:00,216.236.136.124,131.27.86.30,POST,301,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,76191
2025-09-11 22:22:35+00:00,69.216.45.53,57.199.90.128,POST,301,example.com,https://example.com/login,/login,blocked,,72184
2025-09-11 10:48:35+00:00,33.186.143.48,100.30.207.181,GET,404,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,,30763
2025-09-11 10:26:35+00:00,69.186.237.189,8.86.187.82,POST,404,video.example.tv,https://video.example.tv/login,/login,allowed,,18467
2025-09-11 15:21:35+00:00,76.123.24.16,251.82.119.138,POST,200,example.com,https://example.com/login,/login,allowed,,60602
2025-09-11 22:29:35+00:00,2.179.37.82,107.126.61.253,GET,302,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,,13655
2025-09-11 08:03:35+00:00,165.46.38.104,226.160.145.91,GET,200,example.com,https://example.com/,/,blocked,,79577
2025-09-11 19:22:35+00:00,37.7.95.45,230.6.210.52,GET,404,video.example.tv,https://video.example.tv/login,/login,blocked,,13486
2025-09-11 10:42:35+00:00,128.91.184.54,56.252.171.225,POST,502,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,,73525
2025-09-11 19:54:35+00:00,71.46.87.68,190.178.210.189,CONNECT,302,news.example.net,https://news.example.net/,/,blocked,,73473
2025-09-11 17:00:35+00:00,107.178.132.216,62.171.150.135,CONNECT,403,example.com,https://example.com/search?q=test,/search?q=test,allowed,,90697
2025-09-11 21:43:35+00:00,95.26.83.171,45.27.151.136,GET,404,example.com,https://example.com/login,/login,allowed,,92286
2025-09-11 19:53:35+00:00,59.194.194.181,250.166.98.116,POST,200,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,53807
2025-09-11 09:31:35+00:00,143.191.138.28,92.229.220.25,GET,404,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,,65478
2025-09-11 09:05:35+00:00,119.91.170.27,64.8.28.43,GET,500,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,,71394
2025-09-11 13:52:35+00:00,204.226.117.247,200.45.111.22,CONNECT,403,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,,50830
2025-09-11 09:58:35+00:00,201.194.46.87,253.101.132.243,POST,200,video.example.tv,https://video.example.tv/login,/login,allowed,,91326
2025-09-11 07:44:35+00:00,62.120.239.220,189.217.45.140,GET,301,video.example.tv,https://video.example.tv/,/,allowed,,11053
2025-09-11 23:42:35+00:00,16.21.60.209,198.198.234.107,CONNECT,301,example.com,https://example.com/login,/login,blocked,,86791
2025-09-11 19:20:35+00:00,116.41.94.185,243.76.142.58,POST,401,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,79375
2025-09-11 18:21:35+00:00,165.245.130.249,72.251.106.212,CONNECT,301,video.example.tv,https://video.example.tv/,/,blocked,,66761
2025-09-11 20:43:35+00:00,180.64.232.171,106.44.40.155,CONNECT,302,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,,1694
2025-09-11 15:50:35+00:00,28.165.131.9,131.222.199.246,CONNECT,302,news.example.net,https://news.example.net/,/,allowed,,4829
2025-09-11 10:36:35+00:00,71.198.63.51,68.120.115.43,CONNECT,200,search.example.org,https://search.example.org/index.html,/index.html,blocked,,92499
2025-09-11 13:18:35+00:00,98.180.81.91,2.213.231.179,CONNECT,301,example.com,https://example.com/,/,blocked,,8164
2025-09-11 19:00:35+00:00,5.169.247.219,203.83.121.94,CONNECT,500,example.com,https://example.com/login,/login,blocked,,25894
2025-09-11 21:10:35+00:00,254.216.65.106,186.92.236.45,CONNECT,301,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,,68567
2025-09-11 15:24:35+00:00,1.30.167.27,229.14.66.23,GET,403,example.com,https://example.com/index.html,/index.html,blocked,,5869
2025-09-11 16:48:35+00:00,212.89.253.69,202.29.106.253,CONNECT,400,video.example.tv,https://video.example.tv/,/,allowed,,34867
2025-09-11 12:40:35+00:00,67.40.82.201,57.242.22.122,CONNECT,200,example.com,https://example.com/login,/login,allowed,,60792
2025-09-11 14:28:35+00:00,46.125.224.54,243.171.203.252,GET,401,news.example.net,https://news.example.net/,/,blocked,,4561
2025-09-11 15:21:35+00:00,96.137.68.156,25.33.163.141,GET,404,search.example.org,https://search.example.org/login,/login,blocked,,40118
2025-09-11 23:20:35+00:00,188.113.252.58,211.159.249.142,CONNECT,400,video.example.tv,https://video.example.tv/login,/login,allowed,,55924
2025-09-11 22:37:35+00:00,69.201.161.199,205.99.71.137,CONNECT,400,search.example.org,https://search.example.org/,/,blocked,,41786
2025-09-11 15:03:35+00:00,209.107.143.42,223.111.59.114,POST,200,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,,94294
2025-09-11 17:42:35+00:00,26.242.118.24,196.211.155.214,GET,404,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,79439
2025-09-11 22:41:35+00:00,222.119.94.202,200.165.250.173,CONNECT,401,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,,79417
2025-09-11 12:47:35+00:00,184.2.49.149,69.127.190.57,CONNECT,301,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,,82133
2025-09-11 07:32:35+00:00,237.223.134.93,12.214.70.230,POST,502,example.com,https://example.com/search?q=test,/search?q=test,allowed,,47615
2025-09-11 23:36:35+00:00,223.102.21.191,206.116.161.10,CONNECT,502,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,,71325
2025-09-11 13:20:35+00:00,131.36.111.69,155.205.170.188,CONNECT,200,example.com,https://example.com/search?q=test,/search?q=test,blocked,,92252
2025-09-11 07:50:35+00:00,74.154.100.195,230.170.253.194,GET,301,search.example.org,https://search.example.org/,/,allowed,,1198
2025-09-11 16:11:35+00:00,154.108.112.77,23.119.44.140,CONNECT,502,example.com,https://example.com/search?q=test,/search?q=test,blocked,,48513
